report-id,report-title,filer,filed-date,filed-time,owner,ticker,asset-name,transaction-type,transaction-date,amount,comment,asset-type,type
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,DTC Equity Opportunity Common Trust Fund,Sale (Partial),08/29/2014,"$15,001 - $50,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,DTC Small/Mid Cap US Equity Common Trust Fund,Sale (Partial),08/29/2014,"$1,001 - $15,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,GTEYX,Gateway Y (NASDAQ),Sale (Partial),10/31/2014,"$1,001 - $15,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,MLPTX,Oppenheimer SteelPath MLP Select 40 Y (NASDAQ),Sale (Partial),10/31/2014,"$50,001 - $100,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,DTC Equity Opportunity Common Trust Fund,Sale (Partial),10/31/2014,"$15,001 - $50,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,MLPTX,Oppenheimer SteelPath MLP Select 40 Y (NASDAQ),Sale (Partial),12/31/2014,"$15,001 - $50,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,DTC Equity Opportunity Common Trust Fund,Sale (Partial),12/31/2014,"$1,001 - $15,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,DTC Small/Mid Cap US Equity Common Trust Fund,Sale (Partial),12/31/2014,"$1,001 - $15,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,Williamson County TN,Sale (Full),05/01/2014,"$15,001 - $50,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,Metro Govt Nashville TN Go Bond,Sale (Full),06/01/2014,"$15,001 - $50,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,Dickson TN Go Bond,Sale (Full),09/26/2014,"$15,001 - $50,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,"4.42 Acres Land, Victoria, TX (Buhler-Telferner)",Sale (Full),05/07/2014,"$1,001 - $15,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,"1.75 Acres Land, Victoria, TX (Buhler-Telferner)",Sale (Full),05/30/2014,"$1,001 - $15,000",--,,
88f4fc2c-e599-44e9-a704-fbebd05f4207,Annual Report for Calendar 2014,"Alexander, Lamar",05/14/2015,5:55 PM,Spouse,--,Commercial Lot (Starboard Corporation),Sale (Full),01/09/2014,"$100,001 - $250,000",--,,
8db16cde-8a14-4ea2-92ed-71d7f73ad131,Periodic Transaction Report for 06/20/2019,"Alexander, Lamar",06/20/2019,5:28 PM,Spouse,--,Montgomery County TN Go REF BDS Rate/Coupon: 4.0% Matures: 04/01/2019,,10/12/2018,"$15,001 - $50,000",--,Municipal Security,Purchase
8db16cde-8a14-4ea2-92ed-71d7f73ad131,Periodic Transaction Report for 06/20/2019,"Alexander, Lamar",06/20/2019,5:28 PM,Spouse,--,University Texas Univ Revs REV FIN SYS REF BDS Rate/Coupon: 5.0% Matures: 08/15/2032,,10/23/2018,"$15,001 - $50,000",--,Municipal Security,Purchase
8db16cde-8a14-4ea2-92ed-71d7f73ad131,Periodic Transaction Report for 06/20/2019,"Alexander, Lamar",06/20/2019,5:28 PM,Spouse,--,Plano Texas Indpt Sch Dis Ultd Tax REF BDS Rate/Coupon: 5.0% Matures: 02/15/2024,,10/12/2018,"$15,001 - $50,000",--,Municipal Security,Purchase
8db16cde-8a14-4ea2-92ed-71d7f73ad131,Periodic Transaction Report for 06/20/2019,"Alexander, Lamar",06/20/2019,5:28 PM,Spouse,--,Tennessee St. Sch BD Auth Higher Rate/Coupon: 5.00% Matures: 11/01/2024,,05/17/2019,"$50,001 - $100,000",--,Municipal Security,Purchase
8db16cde-8a14-4ea2-92ed-71d7f73ad131,Periodic Transaction Report for 06/20/2019,"Alexander, Lamar",06/20/2019,5:28 PM,Spouse,--,Chattanooga Tenn Elec Rev Ref Rate/Coupon: 5.00% Matures: 09/01/2027,,05/17/2019,"$15,001 - $50,000",--,Municipal Security,Purchase
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,VFINX,Vanguard 500 Index Investor,Purchase,02/26/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,VEXMX,Vanguard Extended Market Index Investor,Purchase,02/26/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,MLPI,UBS ETRACS Alerian MLP Infras ETN,Purchase,05/27/2016,"$15,001 - $50,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,VIG,Vanguard Dividend Appreciation ETF,Purchase,06/01/2016,"$100,001 - $250,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,ECEIX,Lazard Emerging Markets Core Equity Inst,Purchase,06/03/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,VFINX,Vanguard 500 Index Investor,Purchase,06/03/2016,"$100,001 - $250,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,VEXMX,Vanguard Extended Market Index Investor,Purchase,06/03/2016,"$50,001 - $100,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,DTC International Equity Common Trust Fund,Purchase,06/06/2016,"$50,001 - $100,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,DTC Multi-Strategy Common Trust Fund,Purchase,06/06/2016,"$15,001 - $50,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,VFINX,Vanguard 500 Index Investor,Purchase,06/29/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,DTC International Equity Common Trust Fund,Purchase,07/07/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,DTC Multi-Strategy Common Trust Fund,Purchase,08/04/2016,"$15,001 - $50,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,VFINX,Vanguard 500 Index Investor,Purchase,10/05/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,DTC Multi-Strategy Common Trust Fund,Purchase,10/06/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,DTC Multi-Strategy Common Trust Fund,Purchase,11/04/2016,"$15,001 - $50,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,MLPI,UBS ETRACS Alerian MLP Infras ETN,Purchase,11/29/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,DTC Multi-Strategy Common Trust Fund,Purchase,12/06/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,DTC Multi-Strategy Common Trust Fund,Purchase,12/30/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,TORIX,Tortoise MLP & Pipeline Instl,Sale (Partial),05/27/2016,"$15,001 - $50,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,Small/Mid Cap US Equity Common Trust Fund,Sale (Full),06/06/2016,"$50,001 - $100,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,DTC US Active Equity Fund Common,Sale (Full),06/06/2016,"$100,001 - $250,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,DTC US Core Equity Fund Common,Sale (Full),06/06/2016,"$100,001 - $250,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,Broad Based Consumer Credit (Q) Fund,Sale (Partial),07/15/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,Broad Based Consumer Credit (Q) Fund,Sale (Partial),07/25/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,ECEIX,Lazard Emerging Markets Core Equity Inst,Sale (Partial),07/28/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,TORIX,Tortoise MLP & Pipeline Instl,Sale (Partial),07/28/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,DTC International Equity Common Trust Fund,Sale (Partial),08/04/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,Broad Based Consumer Credit (Q) Fund,Sale (Partial),08/12/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,Broad Based Consumer Credit (Q) Fund,Sale (Partial),08/22/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,TORIX,Tortoise MLP & Pipeline Instl,Sale (Partial),08/30/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,VFINX,Vanguard 500 Index Investor,Sale (Partial),08/30/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,DTC International Equity Common Trust Fund,Sale (Partial),09/07/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,Broad Based Consumer Credit (Q) Fund,Sale (Partial),09/15/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,Broad Based Consumer Credit (Q) Fund,Sale (Partial),09/28/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,TORIX,Tortoise MLP & Pipeline Instl,Sale (Partial),09/29/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,Broad Based Consumer Credit (Q) Fund,Sale (Partial),10/14/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,Broad Based Consumer Credit (Q) Fund,Sale (Partial),10/25/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,Broad Based Consumer Credit (Q) Fund,Sale (Partial),11/15/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,Broad Based Consumer Credit (Q) Fund,Sale (Partial),11/22/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,Broad Based Consumer Credit (Q) Fund,Sale (Partial),12/14/2016,"$1,001 - $15,000",--,,
92253f05-21d3-4e24-bb94-854ec6bb5125,Annual Report for Calendar 2016 (Amendment 1),"Alexander, Lamar",08/06/2018,9:23 AM,Spouse,--,Broad Based Consumer Credit (Q) Fund,Sale (Partial),12/22/2016,"$1,001 - $15,000",--,,
a5ea65ef-3943-4944-b192-988ab6adaa21,Periodic Transaction Report for 11/30/2017,"Alexander, Lamar",11/30/2017,12:08 PM,Spouse,--,Tennessee HSG Dev Agy Resident Residential FIN Prog BDS Rate/Coupon: 2.70% Matures: 01/01/2024,,10/30/2017,"$50,001 - $100,000",--,Municipal Security,Purchase
a95fa99b-972e-4c69-a161-bd3d50e61ac3,Annual Report for Calendar 2013,"Bennet, Michael",05/15/2014,6:11 PM,Self,EAERX,Eaton Vance Lg Cap Core Research A (NASDAQ),Purchase,12/18/2013,"$100,001 - $250,000",--,,
a95fa99b-972e-4c69-a161-bd3d50e61ac3,Annual Report for Calendar 2013,"Bennet, Michael",05/15/2014,6:11 PM,Self,MDLOX,BlackRock Global Allocation Inv A (NASDAQ),Purchase,12/18/2013,"$1,001 - $15,000",--,,
a95fa99b-972e-4c69-a161-bd3d50e61ac3,Annual Report for Calendar 2013,"Bennet, Michael",05/15/2014,6:11 PM,Self,EAERX,Eaton Vance Lg Cap Core Research A (NASDAQ),Purchase,08/02/2013,"$1,001 - $15,000",--,,
b0d7fbcc-0fb9-4b35-8f0f-0ab2f58e781e,Periodic Transaction Report for 11/18/2019,"Alexander, Lamar",11/18/2019,6:10 PM,Spouse,--,Corpus Christi Tex Indpt Sch D Ultd Tax Bldg Rate/Coupon: 4.00% Matures: 08/15/2032,,11/07/2019,"$15,001 - $50,000",--,Municipal Security,Purchase
b47ed26c-1054-4549-86ad-38cd7215a4f7,Annual Report for Calendar 2015,"Bennet, Michael",05/16/2016,9:44 AM,Self,MDLOX,BlackRock Global Allocation Inv A,Purchase,12/15/2015,"$1,001 - $15,000",--,,
b47ed26c-1054-4549-86ad-38cd7215a4f7,Annual Report for Calendar 2015,"Bennet, Michael",05/16/2016,9:44 AM,Child,--,CollegeInvest Fund Conservative Age option: Conservative Growth,Purchase,01/02/2015,"$1,001 - $15,000",--,,
b47ed26c-1054-4549-86ad-38cd7215a4f7,Annual Report for Calendar 2015,"Bennet, Michael",05/16/2016,9:44 AM,Child,--,CollegeInvest Moderate Age option: Moderate Growth,Purchase,01/02/2015,"$1,001 - $15,000",--,,
b47ed26c-1054-4549-86ad-38cd7215a4f7,Annual Report for Calendar 2015,"Bennet, Michael",05/16/2016,9:44 AM,Child,--,CollegeInvest Moderate Age option: Moderate Growth exchanged for Conservative Growth,Exchange,08/05/2015,"$100,001 - $250,000",--,,
b47ed26c-1054-4549-86ad-38cd7215a4f7,Annual Report for Calendar 2015,"Bennet, Michael",05/16/2016,9:44 AM,Child,--,CollegeInvest Conservative Age option: Conservative Growth exchanged for Income Portfolio,Exchange,08/05/2015,"$100,001 - $250,000",--,,
b47ed26c-1054-4549-86ad-38cd7215a4f7,Annual Report for Calendar 2015,"Bennet, Michael",05/16/2016,9:44 AM,Child,--,CollegeInvest Conservative Age option: Income Portfolio,Purchase,01/02/2015,"$1,001 - $15,000",--,,
b47ed26c-1054-4549-86ad-38cd7215a4f7,Annual Report for Calendar 2015,"Bennet, Michael",05/16/2016,9:44 AM,Child,--,CollegeInvest Moderate Age option: Conservative Growth,Purchase,01/02/2015,"$100,001 - $250,000",--,,
b47ed26c-1054-4549-86ad-38cd7215a4f7,Annual Report for Calendar 2015,"Bennet, Michael",05/16/2016,9:44 AM,Child,--,CollegeInvest Conservative Age option: Income Portfolio,Purchase,01/02/2015,"$1,001 - $15,000",--,,
b47ed26c-1054-4549-86ad-38cd7215a4f7,Annual Report for Calendar 2015,"Bennet, Michael",05/16/2016,9:44 AM,Child,--,CollegeInvest Moderate Age option: Conservative Growth,Purchase,01/02/2015,"$1,001 - $15,000",--,,
b47ed26c-1054-4549-86ad-38cd7215a4f7,Annual Report for Calendar 2015,"Bennet, Michael",05/16/2016,9:44 AM,Child,--,CollegeInvest Moderate Age option: Conservative Growth exchanged for Income Portfolio,Exchange,09/08/2015,"$100,001 - $250,000",--,,
b47ed26c-1054-4549-86ad-38cd7215a4f7,Annual Report for Calendar 2015,"Bennet, Michael",05/16/2016,9:44 AM,Self,EAERX,Eaton Vance Stock A,Purchase,12/15/2015,"$100,001 - $250,000",--,,
b47ed26c-1054-4549-86ad-38cd7215a4f7,Annual Report for Calendar 2015,"Bennet, Michael",05/16/2016,9:44 AM,Self,EAERX,Eaton Vance Stock A,Purchase,05/21/2015,"$15,001 - $50,000",--,,
b47ed26c-1054-4549-86ad-38cd7215a4f7,Annual Report for Calendar 2015,"Bennet, Michael",05/16/2016,9:44 AM,Self,--,"CP Block A Member, LLC",Purchase,04/27/2015,"$250,001 - $500,000",--,,
b47ed26c-1054-4549-86ad-38cd7215a4f7,Annual Report for Calendar 2015,"Bennet, Michael",05/16/2016,9:44 AM,Self,--,"Harbor Spring Capital Partners, LP",Purchase,05/27/2015,"$500,001 - $1,000,000",--,,
b47ed26c-1054-4549-86ad-38cd7215a4f7,Annual Report for Calendar 2015,"Bennet, Michael",05/16/2016,9:44 AM,Self,VINIX,Vanguard Institutional Index I,Sale (Full),09/24/2015,"$15,001 - $50,000",--,,
b47ed26c-1054-4549-86ad-38cd7215a4f7,Annual Report for Calendar 2015,"Bennet, Michael",05/16/2016,9:44 AM,Self,--,Blackrock Equity Index Non-Lendable Fund Class M,Purchase,09/24/2015,"$15,001 - $50,000",--,,
b5e5f37e-f39c-466e-94d7-3d80ff04e3bb,Annual Report for Calendar 2015,"Barrasso, John",05/16/2016,3:30 PM,Self,VTSAX,Vanguard Total Stock Mkt Idx Adm,Sale (Partial),02/18/2015,"$500,001 - $1,000,000",--,,
b5e5f37e-f39c-466e-94d7-3d80ff04e3bb,Annual Report for Calendar 2015,"Barrasso, John",05/16/2016,3:30 PM,Self,VBTLX,Vanguard Total Bond Market Index Adm,Purchase,02/18/2015,"$500,001 - $1,000,000",--,,
bae84d14-c80e-424f-9a21-241c0c47eacc,Periodic Transaction Report for 09/29/2017,"Alexander, Lamar",09/29/2017,5:51 PM,Spouse,--,Metropolitan Govt Nashville Water and Sewer Rate/Coupon: 5.00% Matures: 07/01/2023,,09/13/2017,"$15,001 - $50,000",--,Municipal Security,Purchase
bae84d14-c80e-424f-9a21-241c0c47eacc,Periodic Transaction Report for 09/29/2017,"Alexander, Lamar",09/29/2017,5:51 PM,Spouse,--,Wilson County Tenn GO Rate/Coupon: 5.00% Matures: 04/01/2019,,09/07/2017,"$50,001 - $100,000",--,Municipal Security,Purchase
bae84d14-c80e-424f-9a21-241c0c47eacc,Periodic Transaction Report for 09/29/2017,"Alexander, Lamar",09/29/2017,5:51 PM,Spouse,--,Sevier County Tenn Pub Bldg Rate/Coupon: 5.00% Matures: 06/01/2018,,09/06/2017,"$50,001 - $100,000",--,Municipal Security,Purchase
bb9b7053-c6a9-4602-988d-d1223023faeb,Annual Report for Calendar 2016,"Bennet, Michael",05/15/2017,3:28 PM,Self,EAERX,Eaton Vance Stock A,Purchase,06/15/2016,"$1,001 - $15,000",--,,
bb9b7053-c6a9-4602-988d-d1223023faeb,Annual Report for Calendar 2016,"Bennet, Michael",05/15/2017,3:28 PM,Self,EAERX,Eaton Vance Stock A,Purchase,12/13/2016,"$15,001 - $50,000",--,,
bb9b7053-c6a9-4602-988d-d1223023faeb,Annual Report for Calendar 2016,"Bennet, Michael",05/15/2017,3:28 PM,Spouse,VEURX,Vanguard European Stock Index Investor,Sale (Full),12/13/2016,"$15,001 - $50,000",--,,
bb9b7053-c6a9-4602-988d-d1223023faeb,Annual Report for Calendar 2016,"Bennet, Michael",05/15/2017,3:28 PM,Spouse,VGHCX,Vanguard Health Care Inv,Sale (Full),12/13/2016,"$50,001 - $100,000",--,,
bb9b7053-c6a9-4602-988d-d1223023faeb,Annual Report for Calendar 2016,"Bennet, Michael",05/15/2017,3:28 PM,Spouse,VWUSX,Vanguard US Growth Inv,Sale (Full),12/13/2016,"$15,001 - $50,000",--,,
bb9b7053-c6a9-4602-988d-d1223023faeb,Annual Report for Calendar 2016,"Bennet, Michael",05/15/2017,3:28 PM,Spouse,VFINX,Vanguard 500 Index Investor,Sale (Full),12/13/2016,"$100,001 - $250,000",--,,
bb9b7053-c6a9-4602-988d-d1223023faeb,Annual Report for Calendar 2016,"Bennet, Michael",05/15/2017,3:28 PM,Child,--,Moderate Age-Based Option: Conservative Growth Portfolio,Purchase,01/07/2016,"$1,001 - $15,000",--,,
bb9b7053-c6a9-4602-988d-d1223023faeb,Annual Report for Calendar 2016,"Bennet, Michael",05/15/2017,3:28 PM,Child,--,Conservative Age-Based Option: Income Portfolio,Purchase,01/07/2016,"$1,001 - $15,000",--,,
bb9b7053-c6a9-4602-988d-d1223023faeb,Annual Report for Calendar 2016,"Bennet, Michael",05/15/2017,3:28 PM,Child,--,Moderate Age-Based Option: Conservative Growth Portfolio,Purchase,01/05/2016,"$1,001 - $15,000",--,,
bb9b7053-c6a9-4602-988d-d1223023faeb,Annual Report for Calendar 2016,"Bennet, Michael",05/15/2017,3:28 PM,Child,--,Conservative Age-Based Option: Income Portfolio,Purchase,01/05/2016,"$1,001 - $15,000",--,,
bb9b7053-c6a9-4602-988d-d1223023faeb,Annual Report for Calendar 2016,"Bennet, Michael",05/15/2017,3:28 PM,Child,--,Moderate Age-Based Option: Income Portfolio,Purchase,01/07/2016,"$1,001 - $15,000",--,,
bb9b7053-c6a9-4602-988d-d1223023faeb,Annual Report for Calendar 2016,"Bennet, Michael",05/15/2017,3:28 PM,Child,--,Conservative Age-Based Option: Income Portfolio,Purchase,01/07/2016,"$1,001 - $15,000",--,,
bb9b7053-c6a9-4602-988d-d1223023faeb,Annual Report for Calendar 2016,"Bennet, Michael",05/15/2017,3:28 PM,Child,--,Moderate Age-Based Option: Income Portfolio,Purchase,01/05/2016,"$1,001 - $15,000",--,,
bb9b7053-c6a9-4602-988d-d1223023faeb,Annual Report for Calendar 2016,"Bennet, Michael",05/15/2017,3:28 PM,Child,--,Conservative Age-Based Option: Income Portfolio,Purchase,01/05/2016,"$1,001 - $15,000",--,,
bb9b7053-c6a9-4602-988d-d1223023faeb,Annual Report for Calendar 2016,"Bennet, Michael",05/15/2017,3:28 PM,Child,--,Conservative Age-Based Option: Income Portfolio,Purchase,01/07/2016,"$1,001 - $15,000",--,,
bb9b7053-c6a9-4602-988d-d1223023faeb,Annual Report for Calendar 2016,"Bennet, Michael",05/15/2017,3:28 PM,Child,--,Moderate Age-Based Option: Conservative Growth Portfolio,Purchase,01/07/2016,"$1,001 - $15,000",--,,
bb9b7053-c6a9-4602-988d-d1223023faeb,Annual Report for Calendar 2016,"Bennet, Michael",05/15/2017,3:28 PM,Child,--,Conservative Age-Based Option: Income Portfolio,Purchase,01/05/2016,"$1,001 - $15,000",--,,
bb9b7053-c6a9-4602-988d-d1223023faeb,Annual Report for Calendar 2016,"Bennet, Michael",05/15/2017,3:28 PM,Child,--,Moderate Age-Based Option: Conservative Growth Portfolio,Purchase,01/05/2016,"$1,001 - $15,000",--,,
be49e822-6d8a-43d4-9f17-41f6e6806786,Periodic Transaction Report for 09/27/2016,"Alexander, Lamar",09/27/2016,6:13 PM,Spouse,--,Shelby County Tenn Health EDL & Rev Rate/Coupon: 5.25% Matures: 09/01/2023,,09/08/2016,"$50,001 - $100,000",--,Municipal Security,Purchase
c3858f5c-25ad-48b0-98fe-c7bf56187a7b,Annual Report for Calendar 2014,"Bennet, Michael",05/15/2015,3:48 PM,Child,--,CollegeInvest Fund Moderate Age option: Conservative Growth,Exchange,01/06/2014,"$1,001 - $15,000",--,,
c3858f5c-25ad-48b0-98fe-c7bf56187a7b,Annual Report for Calendar 2014,"Bennet, Michael",05/15/2015,3:48 PM,Child,--,CollegeInvest Fund Conservative Age option: Income Portfolio,Purchase,01/06/2014,"$1,001 - $15,000",--,,
c3858f5c-25ad-48b0-98fe-c7bf56187a7b,Annual Report for Calendar 2014,"Bennet, Michael",05/15/2015,3:48 PM,Child,--,CollegeInvest Fund Moderate Age option: Conservative Growth,Purchase,01/06/2014,"$1,001 - $15,000",--,,
